Sentence_ID,sentence,Tokens,POS_Tags,Dialect
n04009003,أحد أمثلة بحثٍ مطبقٍ في ظل إجراءات سلامة أنتج أيضاً إنساناً آلياً ل منافسة فالنتينو روسي .,"['أحد', 'أمثلة', 'بحثٍ', 'مطبقٍ', 'في', 'ظل', 'إجراءات', 'سلامة', 'أنتج', 'أيضاً', 'إنساناً', 'آلياً', 'ل', 'منافسة', 'فالنتينو', 'روسي', '.']","['DET', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']",Sudan
n04010006,"في المقابل , س تحصل أوبر على استثمار ب مليار دولار و مقعد في مجلس إدارة الشركة الصينية .","['في', 'المقابل', ',', 'س', 'تحصل', 'أوبر', 'على', 'استثمار', 'ب', 'مليار', 'دولار', 'و', 'مقعد', 'في', 'مجلس', 'إدارة', 'الشركة', 'الصينية', '.']","['ADP', 'NOUN', 'PUNCT', 'PART', 'VERB', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n04010016,"شركات متزايد تأخذ زمام المبادرة أكثر من أي وقتٍ مضى في وول ستريت , أكثر حتى من وادي السيليكون .","['شركات', 'متزايد', 'تأخذ', 'زمام', 'المبادرة', 'أكثر', 'من', 'أي', 'وقتٍ', 'مضى', 'في', 'وول', 'ستريت', ',', 'أكثر', 'حتى', 'من', 'وادي', 'السيليكون', '.']","['NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADV', 'ADP', 'ADP', 'PROPN', 'PROPN', 'PUNCT']",Oman
n04010017,"أصبحت أمازون رابع أكبر شركة أمريكية من حيث القيمة السوقية , متجاوزةً إكسون موبيل .","['أصبحت', 'أمازون', 'رابع', 'أكبر', 'شركة', 'أمريكية', 'من', 'حيث', 'القيمة', 'السوقية', ',', 'متجاوزةً', 'إكسون', 'موبيل', '.']","['VERB', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'PROPN', 'PROPN', 'PUNCT']",Modern Standard Arabic
n04010021,رؤساء شركات مثل سبوتيفاي و تسلا و أوبر و سناب تشات س يحضرون اجتماعاً خاصاً ب الإضافة إلى قمة ماونتين فيو .,"['رؤساء', 'شركات', 'مثل', 'سبوتيفاي', 'و', 'تسلا', 'و', 'أوبر', 'و', 'سناب', 'تشات', 'س', 'يحضرون', 'اجتماعاً', 'خاصاً', 'ب', 'الإضافة', 'إلى', 'قمة', 'ماونتين', 'فيو', '.']","['NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PART', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']",Modern Standard Arabic
n05001005,"تمثل رئيسة منطقة مدريد , كريستينا سيفوينتيس , الأكثر محافظةً , في حين أن قادةً من الحزب , مثل وكيل القطاع , خافيير ماروتو , يمثلون الأكثر تقدميةً .","['تمثل', 'رئيسة', 'منطقة', 'مدريد', ',', 'كريستينا', 'سيفوينتيس', ',', 'الأكثر', 'محافظةً', ',', 'في', 'حين', 'أن', 'قادةً', 'من', 'الحزب', ',', 'مثل', 'وكيل', 'القطاع', ',', 'خافيير', 'ماروتو', ',', 'يمثلون', 'الأكثر', 'تقدميةً', '.']","['VERB', 'NOUN', 'NOUN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADP', 'SCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05001008,يعمل دوران ك متحدثٍ رسمي و آنخل بيتادو ك أمينٍ ل لصندوق .,"['يعمل', 'دوران', 'ك', 'متحدثٍ', 'رسمي', 'و', 'آنخل', 'بيتادو', 'ك', 'أمينٍ', 'ل', 'لصندوق', '.']","['VERB', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Tunisia
n05002004,"ل لمرة الأولى خلال السنوات الست الماضية انخفض معدل البطالة تحت 20 % , و بات هناك ب الفعل زيادة في العاملين ب مقدار 600000 شخص عن ما كان علي ه الأمر قبل عام .","['ل', 'لمرة', 'الأولى', 'خلال', 'السنوات', 'الست', 'الماضية', 'انخفض', 'معدل', 'البطالة', 'تحت', '20', '%', ',', 'و', 'بات', 'هناك', 'ب', 'الفعل', 'زيادة', 'في', 'العاملين', 'ب', 'مقدار', '600000', 'شخص', 'عن', 'ما', 'كان', 'علي', 'ه', 'الأمر', 'قبل', 'عام', '.']","['ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NUM', 'SYM', 'PUNCT', 'CCONJ', 'VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NUM', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Sudan
n05002015,"إدارت ها , مع ذلك , لم تكن تخلو من الانتقادات .","['إدارت', 'ها', ',', 'مع', 'ذلك', ',', 'لم', 'تكن', 'تخلو', 'من', 'الانتقادات', '.']","['NOUN', 'PRON', 'PUNCT', 'ADP', 'PRON', 'PUNCT', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05002017,كانت النقابات شرسة ل لغاية و في مناسباتٍ عدة كانت تدعو إلى إلغاء التشريعات التي تشكل مدعاة فخرٍ ل فاتيما بانيز .,"['كانت', 'النقابات', 'شرسة', 'ل', 'لغاية', 'و', 'في', 'مناسباتٍ', 'عدة', 'كانت', 'تدعو', 'إلى', 'إلغاء', 'التشريعات', 'التي', 'تشكل', 'مدعاة', 'فخرٍ', 'ل', 'فاتيما', 'بانيز', '.']","['AUX', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADJ', 'AUX', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']",Sudan
n05002020,يواجه هذا القسم تحدياتٍ جديدةً الآن .,"['يواجه', 'هذا', 'القسم', 'تحدياتٍ', 'جديدةً', 'الآن', '.']","['VERB', 'PRON', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'PUNCT']",Modern Standard Arabic
n05002023,"علاوةً على ذلك , س يتحتم على الحكومة التعامل مع "" مشكلة عويصة "" أخرى .","['علاوةً', 'على', 'ذلك', ',', 'س', 'يتحتم', 'على', 'الحكومة', 'التعامل', 'مع', '""', 'مشكلة', 'عويصة', '""', 'أخرى', '.']","['NOUN', 'ADP', 'PRON', 'PUNCT', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT']",Modern Standard Arabic
n05003006,سمح ل ها وزير الدفاع ب أن تبقى الأمين العام ل لحزب في الوقت الراهن .,"['سمح', 'ل', 'ها', 'وزير', 'الدفاع', 'ب', 'أن', 'تبقى', 'الأمين', 'العام', 'ل', 'لحزب', 'في', 'الوقت', 'الراهن', '.']","['VERB', 'ADP', 'PRON', 'NOUN', 'PROPN', 'ADP', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n05003010,"قالت مصادر مطلعة أن ه "" 100 % كوسبيدال "" .","['قالت', 'مصادر', 'مطلعة', 'أن', 'ه', '""', '100', '%', 'كوسبيدال', '""', '.']","['VERB', 'NOUN', 'ADJ', 'SCONJ', 'PRON', 'PUNCT', 'NUM', 'SYM', 'PROPN', 'PUNCT', 'PUNCT']",Libya
n05003019,"ب الرغم من هم , لم يفهم الكل في الحزب الرسائل التي حاول الرئيس توجيه ها إلي هم ب الأمس .","['ب', 'الرغم', 'من', 'هم', ',', 'لم', 'يفهم', 'الكل', 'في', 'الحزب', 'الرسائل', 'التي', 'حاول', 'الرئيس', 'توجيه', 'ها', 'إلي', 'هم', 'ب', 'الأمس', '.']","['ADP', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'PRON', 'ADP', 'PRON', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05003022,"البارون دي كلاريت , الشخص الوحيد في الحكومة الذي يحمل لقباً نبيلاً .","['البارون', 'دي', 'كلاريت', ',', 'الشخص', 'الوحيد', 'في', 'الحكومة', 'الذي', 'يحمل', 'لقباً', 'نبيلاً', '.']","['NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n05004020,"بيدرو سانشيز , مثل الكثير من الاشتراكيين الآخرين , قال في برنامج إيفول أن إسبانيا أمةٌ من الأمم .","['بيدرو', 'سانشيز', ',', 'مثل', 'الكثير', 'من', 'الاشتراكيين', 'الآخرين', ',', 'قال', 'في', 'برنامج', 'إيفول', 'أن', 'إسبانيا', 'أمةٌ', 'من', 'الأمم', '.']","['PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'PROPN', 'SCONJ', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05004025,"و ماذا عن الأحزاب في ماذا , في الحقوق التاريخية ؟","['و', 'ماذا', 'عن', 'الأحزاب', 'في', 'ماذا', ',', 'في', 'الحقوق', 'التاريخية', '؟']","['PART', 'PRON', 'ADP', 'NOUN', 'ADP', 'PRON', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Sudan
n05005002,"قال فيديريكو فيليني ذات مرة : "" المهرج ب النسبة إلى الإنسانية ك الظل ب النسبة إلى الإنسان "" .","['قال', 'فيديريكو', 'فيليني', 'ذات', 'مرة', ':', '""', 'المهرج', 'ب', 'النسبة', 'إلى', 'الإنسانية', 'ك', 'الظل', 'ب', 'النسبة', 'إلى', 'الإنسان', '""', '.']","['VERB', 'PROPN', 'PROPN', 'ADV', 'NOUN', 'PUNCT', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']",Morocco
n05005016,"وقف وحيداً أمام الجمهور , و في نهاية المطاف , أخرج أفضل ما في ه كي يثير ضحك الجمهور .","['وقف', 'وحيداً', 'أمام', 'الجمهور', ',', 'و', 'في', 'نهاية', 'المطاف', ',', 'أخرج', 'أفضل', 'ما', 'في', 'ه', 'كي', 'يثير', 'ضحك', 'الجمهور', '.']","['VERB', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'PRON', 'ADP', 'PRON', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05006002,"في الأفلام الحربية و أفلام رعاة البقر و الهنود الحمر , كانت مشاهد القتال و الضرب مبهرة إلى أقصى حد .","['في', 'الأفلام', 'الحربية', 'و', 'أفلام', 'رعاة', 'البقر', 'و', 'الهنود', 'الحمر', ',', 'كانت', 'مشاهد', 'القتال', 'و', 'الضرب', 'مبهرة', 'إلى', 'أقصى', 'حد', '.']","['ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'AUX', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05006013,"التفخيم و السخرية المتقنة و التلميحات الفجة و غير ها من الزخارف اللفظية تندرج في في الخطابة البرلمانية , لكن تنقير النواب على بعض هم البعض و الكوميديا التهريجية ف لا تندرج .","['التفخيم', 'و', 'السخرية', 'المتقنة', 'و', 'التلميحات', 'الفجة', 'و', 'غير', 'ها', 'من', 'الزخارف', 'اللفظية', 'تندرج', 'في', 'في', 'الخطابة', 'البرلمانية', ',', 'لكن', 'تنقير', 'النواب', 'على', 'بعض', 'هم', 'البعض', 'و', 'الكوميديا', 'التهريجية', 'ف', 'لا', 'تندرج', '.']","['NOUN', 'CCONJ', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'CCONJ', 'PART', 'PRON', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PART', 'PART', 'VERB', 'PUNCT']",Morocco
n05007006,هو يعتقد أن لا أحد ينتظر نا ينتظر نا .,"['هو', 'يعتقد', 'أن', 'لا', 'أحد', 'ينتظر', 'نا', 'ينتظر', 'نا', '.']","['PRON', 'VERB', 'SCONJ', 'PART', 'NOUN', 'VERB', 'PRON', 'VERB', 'PRON', 'PUNCT']",Sudan
n05007014,ربما ل هذا السبب تغرورق عينا ه ب الدموع فيما يكشف مقطع الوقت محصول ه و يسلم سر ه إلى المياه المقيدة .,"['ربما', 'ل', 'هذا', 'السبب', 'تغرورق', 'عينا', 'ه', 'ب', 'الدموع', 'فيما', 'يكشف', 'مقطع', 'الوقت', 'محصول', 'ه', 'و', 'يسلم', 'سر', 'ه', 'إلى', 'المياه', 'المقيدة', '.']","['ADV', 'ADP', 'PRON', 'NOUN', 'VERB', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n05007025,و يجب أن تستقبل ب روحٍ منفتحة و ذهنٍ صافٍ ل أن ها تشكل الجيل الجديد من الجمال و الأمل .,"['و', 'يجب', 'أن', 'تستقبل', 'ب', 'روحٍ', 'منفتحة', 'و', 'ذهنٍ', 'صافٍ', 'ل', 'أن', 'ها', 'تشكل', 'الجيل', 'الجديد', 'من', 'الجمال', 'و', 'الأمل', '.']","['PART', 'VERB', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05008012,"نتيجةً ل ذلك , ترامب ليس قلقاً جداً ب شأن تصويت الأمريكيين اللاتينيين على المستوى الوطني .","['نتيجةً', 'ل', 'ذلك', ',', 'ترامب', 'ليس', 'قلقاً', 'جداً', 'ب', 'شأن', 'تصويت', 'الأمريكيين', 'اللاتينيين', 'على', 'المستوى', 'الوطني', '.']","['NOUN', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'AUX', 'ADJ', 'ADV', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PUNCT']",Modern Standard Arabic
n05008018,"يوحي التصويت المبكر أن الأمريكيين اللاتينيين س يخرجون ل لتصويت ب أعدادٍ كبيرة , لكن من غير الواضح إذا ما س يكون ل هذه الزيادة تأثيرٌ .","['يوحي', 'التصويت', 'المبكر', 'أن', 'الأمريكيين', 'اللاتينيين', 'س', 'يخرجون', 'ل', 'لتصويت', 'ب', 'أعدادٍ', 'كبيرة', ',', 'لكن', 'من', 'غير', 'الواضح', 'إذا', 'ما', 'س', 'يكون', 'ل', 'هذه', 'الزيادة', 'تأثيرٌ', '.']","['VERB', 'NOUN', 'ADJ', 'SCONJ', 'NOUN', 'ADJ', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'ADP', 'PART', 'NOUN', 'ADP', 'PART', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
n05009025,"صرحت المعارضة ل إل موندو قائلةً : "" س يكون هناك احتجاجات و غير ها من الأمر , لقد خطط ل كل شيءٍ ب الفعل "" .","['صرحت', 'المعارضة', 'ل', 'إل', 'موندو', 'قائلةً', ':', '""', 'س', 'يكون', 'هناك', 'احتجاجات', 'و', 'غير', 'ها', 'من', 'الأمر', ',', 'لقد', 'خطط', 'ل', 'كل', 'شيءٍ', 'ب', 'الفعل', '""', '.']","['VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADJ', 'PUNCT', 'PUNCT', 'PART', 'VERB', 'ADV', 'NOUN', 'CCONJ', 'PART', 'PRON', 'ADP', 'NOUN', 'PUNCT', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']",Modern Standard Arabic
n05009030,يحتفل العشرات من أتباع الجبهة الساندينية ل لتحرير الوطني ب الفعل في ساحة بلازا دي لاس فيكتورياس .,"['يحتفل', 'العشرات', 'من', 'أتباع', 'الجبهة', 'الساندينية', 'ل', 'لتحرير', 'الوطني', 'ب', 'الفعل', 'في', 'ساحة', 'بلازا', 'دي', 'لاس', 'فيكتورياس', '.']","['VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'ADP', 'PROPN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']",Saudi Arabia
n05010004,تلقت ماي انتقادات كبيرة ل تجنب ها الإعلام و عدم التجاوب مع ه ب وضوح بعد الحكم القضائي ب شأن انسحاب بريطانيا من الاتحاد الأوروبي .,"['تلقت', 'ماي', 'انتقادات', 'كبيرة', 'ل', 'تجنب', 'ها', 'الإعلام', 'و', 'عدم', 'التجاوب', 'مع', 'ه', 'ب', 'وضوح', 'بعد', 'الحكم', 'القضائي', 'ب', 'شأن', 'انسحاب', 'بريطانيا', 'من', 'الاتحاد', 'الأوروبي', '.']","['VERB', 'PROPN', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'PRON', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'ADP', 'PROPN', 'ADJ', 'PUNCT']",Algeria
w02001041,"انطلق عام 1925 مهرجان العامة , المهرجان المسرحي في الهواء الطلق الذي يقام على السلالم الكبيرة أمام كنيسة سان مايكل و لا يزال يستقطب جمهوراً من جميع أنحاء البلاد .","['انطلق', 'عام', '1925', 'مهرجان', 'العامة', ',', 'المهرجان', 'المسرحي', 'في', 'الهواء', 'الطلق', 'الذي', 'يقام', 'على', 'السلالم', 'الكبيرة', 'أمام', 'كنيسة', 'سان', 'مايكل', 'و', 'لا', 'يزال', 'يستقطب', 'جمهوراً', 'من', 'جميع', 'أنحاء', 'البلاد', '.']","['VERB', 'ADV', 'NUM', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PART', 'VERB', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",Modern Standard Arabic
w02001069,جرى الافتتاح الرسمي في 30 نيسان 1955 .,"['جرى', 'الافتتاح', 'الرسمي', 'في', '30', 'نيسان', '1955', '.']","['VERB', 'NOUN', 'ADJ', 'ADP', 'NUM', 'PROPN', 'NUM', 'PUNCT']",Oman
w02002032,"عام 1882 , وضع نظامٌ تلغرافي مجهزٌ ب 34 جهاز إنذارٍ قيد الخدمة .","['عام', '1882', ',', 'وضع', 'نظامٌ', 'تلغرافي', 'مجهزٌ', 'ب', '34', 'جهاز', 'إنذارٍ', 'قيد', 'الخدمة', '.']","['ADV', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Oman
w02002093,"عام 1992 , بات مسرح العرائس السابق الذي سلمت ه البلدية في عهدة الممثلين و الموظفين .","['عام', '1992', ',', 'بات', 'مسرح', 'العرائس', 'السابق', 'الذي', 'سلمت', 'ه', 'البلدية', 'في', 'عهدة', 'الممثلين', 'و', 'الموظفين', '.']","['ADV', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",Saudi Arabia
w02002120,إن ه أحد المباني القليلة في مركز المدينة التي نجت من الدمار مع نهاية الحرب العالمية الثانية .,"['إن', 'ه', 'أحد', 'المباني', 'القليلة', 'في', 'مركز', 'المدينة', 'التي', 'نجت', 'من', 'الدمار', 'مع', 'نهاية', 'الحرب', 'العالمية', 'الثانية', '.']","['PART', 'PRON', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'ADJ', 'PUNCT']",Modern Standard Arabic
w02003037,"عام 1832 , باعت ولاية فورتمبيرغ الدير السابق ل لصناعي غيورغ رايشنباخ ب شرط إنشاء مصنعٍ ل لقطن هناك .","['عام', '1832', ',', 'باعت', 'ولاية', 'فورتمبيرغ', 'الدير', 'السابق', 'ل', 'لصناعي', 'غيورغ', 'رايشنباخ', 'ب', 'شرط', 'إنشاء', 'مصنعٍ', 'ل', 'لقطن', 'هناك', '.']","['ADV', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PUNCT']",Saudi Arabia
