Sentence_ID,sentence,Tokens,NER_Tags,Dialect
4009,المهم النادي والنادي,"['المهم', 'النادي', 'والنادي']","['O', 'O', 'O']",Morocco
4010,ولسا بتقولوا جايين,"['ولسا', 'بتقولوا', 'جايين']","['O', 'O', 'O']",Syria
4011,تم النشر قبل بواسطة عبد الحميد عبد العاطي,"['تم', 'النشر', 'قبل', 'بواسطة', 'عبد', 'الحميد', 'عبد', 'العاطي']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS']",Sudan
4012,لليوم وإحنا بنستني,"['لليوم', 'وإحنا', 'بنستني']","['O', 'O', 'O']",Jordan
4013,مسكين يا فلسطيني,"['مسكين', 'يا', 'فلسطيني']","['O', 'O', 'B-NORP']",Palestine
4014,أخذوك للبحر ورموك,"['أخذوك', 'للبحر', 'ورموك']","['O', 'O', 'O']",Saudi Arabia
4015,فكر بالعودة,"['فكر', 'بالعودة']","['O', 'O']",Modern Standard Arabic
4016,قلت : اهدموا بيتي . . احرقوه,"['قلت', ':', 'اهدموا', 'بيتي', '.', '.', 'احرقوه']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Yemen
4017,وإذا ضاع يا جدي . . ?,"['وإذا', 'ضاع', 'يا', 'جدي', '.', '.', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
4018,أنت بطل واسمك مقاوم,"['أنت', 'بطل', 'واسمك', 'مقاوم']","['O', 'O', 'O', 'O']",Iraq
4019,قضيتنا ما بترجع وأنت نايم,"['قضيتنا', 'ما', 'بترجع', 'وأنت', 'نايم']","['O', 'O', 'O', 'O', 'O']",Syria
4020,تم النشر قبل بواسطة عبد الحميد عبد العاطي,"['تم', 'النشر', 'قبل', 'بواسطة', 'عبد', 'الحميد', 'عبد', 'العاطي']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS']",Sudan
4021,لن اخرس . . حوار من رحم الحصار,"['لن', 'اخرس', '.', '.', 'حوار', 'من', 'رحم', 'الحصار']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Modern Standard Arabic
4022,وسألته : كيف حالك يا ابو فادي .,"['وسألته', ':', 'كيف', 'حالك', 'يا', 'ابو', 'فادي', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O']",Jordan
4023,قلى : يارجل من نكبة 48 لليوم ما صار فينا هيك . . التنظيمات دمرتنا وخربت علينا وضيعت قضيتنا . . الطلاق انه في الدار ما في شي . . ولا عارف كيف بدي أدبر حالي . . إذا مش سالين في بعض كيف بدنا نخلى العالم يسال فينا . . . . خليها على الله .,"['قلى', ':', 'يارجل', 'من', 'نكبة', '48', 'لليوم', 'ما', 'صار', 'فينا', 'هيك', '.', '.', 'التنظيمات', 'دمرتنا', 'وخربت', 'علينا', 'وضيعت', 'قضيتنا', '.', '.', 'الطلاق', 'انه', 'في', 'الدار', 'ما', 'في', 'شي', '.', '.', 'ولا', 'عارف', 'كيف', 'بدي', 'أدبر', 'حالي', '.', '.', 'إذا', 'مش', 'سالين', 'في', 'بعض', 'كيف', 'بدنا', 'نخلى', 'العالم', 'يسال', 'فينا', '.', '.', '.', '.', 'خليها', 'على', 'الله', '.']","['O', 'O', 'O', 'O', 'B-EVENT', 'I-EVENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
4024,قلته : يعني إذا صار اجتياح ما راح تطلع تقاوم .,"['قلته', ':', 'يعني', 'إذا', 'صار', 'اجتياح', 'ما', 'راح', 'تطلع', 'تقاوم', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
4025,قلته : ول لهدرجة واصلة معك الحكاية يا ابو فادي .,"['قلته', ':', 'ول', 'لهدرجة', 'واصلة', 'معك', 'الحكاية', 'يا', 'ابو', 'فادي', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O']",Sudan
4026,"قلي : أي حرية يا عبد أي حرية . . والله خايف احكي عن قضيتنا الفلسطينية ليقولوا معارض , وخايف اطلع بالشارع ليقولوا بدو يسبب فتنة , وخايف اطلب بحقي ليقولوا هذا الرجل مجنون , وخايف احكي على الجوال لأنه مراقب , وخايف . . . أنا خايف من نفسي لأنه اعمل في حالي حاجة .","['قلي', ':', 'أي', 'حرية', 'يا', 'عبد', 'أي', 'حرية', '.', '.', 'والله', 'خايف', 'احكي', 'عن', 'قضيتنا', 'الفلسطينية', 'ليقولوا', 'معارض', ',', 'وخايف', 'اطلع', 'بالشارع', 'ليقولوا', 'بدو', 'يسبب', 'فتنة', ',', 'وخايف', 'اطلب', 'بحقي', 'ليقولوا', 'هذا', 'الرجل', 'مجنون', ',', 'وخايف', 'احكي', 'على', 'الجوال', 'لأنه', 'مراقب', ',', 'وخايف', '.', '.', '.', 'أنا', 'خايف', 'من', 'نفسي', 'لأنه', 'اعمل', 'في', 'حالي', 'حاجة', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
4027,"جربوا الحرية يوما واحدا لتروا كم هي شعوبكم كبيرة وكم هي إسرائيل صغيرة . جربوا أن تنصروا غزة يا فلسطينيين يا عرب يا مسلمين , لا تنسوا غزة وشعب غزة , كلنا أمل بكم , فنحن على يقين أن العزة والكرامة لم تمت بكم , انتفضوا في وجه الظالم واصنعوا حريتكم بأيديكم . . فانتم امة الملايين وابدوا فخير البدء من فلسطين .","['جربوا', 'الحرية', 'يوما', 'واحدا', 'لتروا', 'كم', 'هي', 'شعوبكم', 'كبيرة', 'وكم', 'هي', 'إسرائيل', 'صغيرة', '.', 'جربوا', 'أن', 'تنصروا', 'غزة', 'يا', 'فلسطينيين', 'يا', 'عرب', 'يا', 'مسلمين', ',', 'لا', 'تنسوا', 'غزة', 'وشعب', 'غزة', ',', 'كلنا', 'أمل', 'بكم', ',', 'فنحن', 'على', 'يقين', 'أن', 'العزة', 'والكرامة', 'لم', 'تمت', 'بكم', ',', 'انتفضوا', 'في', 'وجه', 'الظالم', 'واصنعوا', 'حريتكم', 'بأيديكم', '.', '.', 'فانتم', 'امة', 'الملايين', 'وابدوا', 'فخير', 'البدء', 'من', 'فلسطين', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-NORP', 'O', 'B-NORP', 'O', 'B-NORP', 'O', 'O', 'O', 'B-GPE', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']",Modern Standard Arabic
4028,جوامع ملجأ مقامع,"['جوامع', 'ملجأ', 'مقامع']","['O', 'O', 'O']",Lebanon
4029,جوامع ملجأ مقامع,"['جوامع', 'ملجأ', 'مقامع']","['O', 'O', 'O']",Lebanon
4030,قتل الليل هو بشادي,"['قتل', 'الليل', 'هو', 'بشادي']","['O', 'O', 'O', 'O']",Tunisia
4031,و ياريت يطربنا بسكوته,"['و', 'ياريت', 'يطربنا', 'بسكوته']","['O', 'O', 'O', 'O']",Egypt
4032,بكفينا حصار وقتل ودمار,"['بكفينا', 'حصار', 'وقتل', 'ودمار']","['O', 'O', 'O', 'O']",Syria
4033,خس حامل جوال,"['خس', 'حامل', 'جوال']","['O', 'O', 'O']",Tunisia
4034,وجزر عاملها جكر,"['وجزر', 'عاملها', 'جكر']","['O', 'O', 'O']",Yemen
4035,معه سلاح ومعربد وسفاح,"['معه', 'سلاح', 'ومعربد', 'وسفاح']","['O', 'O', 'O', 'O']",Yemen
4036,الكاتب : عبد الحميد عبد العاطى,"['الكاتب', ':', 'عبد', 'الحميد', 'عبد', 'العاطى']","['O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS']",Egypt
4037,الدكتور,['الدكتور'],['O'],Libya
4038,"فريال : يمكن تعبان يا ولية من الشغل , حرام عليك .","['فريال', ':', 'يمكن', 'تعبان', 'يا', 'ولية', 'من', 'الشغل', ',', 'حرام', 'عليك', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4039,فريال : بتستاهلي قاعدة بتحكي وبتنكبي بالراجل .,"['فريال', ':', 'بتستاهلي', 'قاعدة', 'بتحكي', 'وبتنكبي', 'بالراجل', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
4040,خروج فريال وفيروز من المسرح وسماع صوت فريال وهى تبكى من شدة ضرب فيروز لها .,"['خروج', 'فريال', 'وفيروز', 'من', 'المسرح', 'وسماع', 'صوت', 'فريال', 'وهى', 'تبكى', 'من', 'شدة', 'ضرب', 'فيروز', 'لها', '.']","['O', 'B-PERS', 'B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O']",Egypt
4041,هبه : كريم رد عليا أحسن ما أروح على دار أهلي .,"['هبه', ':', 'كريم', 'رد', 'عليا', 'أحسن', 'ما', 'أروح', 'على', 'دار', 'أهلي', '.']","['B-PERS', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4042,فريال : لاء ما سمعتش .,"['فريال', ':', 'لاء', 'ما', 'سمعتش', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O']",Lebanon
4043,فيروز : اسمعي تعالى تندق هبه ونشوف شو الموضوع .,"['فيروز', ':', 'اسمعي', 'تعالى', 'تندق', 'هبه', 'ونشوف', 'شو', 'الموضوع', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']",Lebanon
4044,فيروز تمسك يد فريال بقوة وتجرها وهي تقول,"['فيروز', 'تمسك', 'يد', 'فريال', 'بقوة', 'وتجرها', 'وهي', 'تقول']","['B-PERS', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']",Saudi Arabia
4045,"وصف المكان : غرفة نوم , كنب أو سرير صغير , وتكون هبة في أبهي صورة للزوجة المثالية وهي ترتب ملابسها أو تسرح شعرها ويكون كريم جالس على السرير بشكل يأس وصامت لا يتحرك , وتسير هبه باتجاهه وهي تحاول مداعبته ليخرج من الحالة التي هو فيها وهى تقترب منه وتجلس بجانبه وهى وتراجع الذكريات .","['وصف', 'المكان', ':', 'غرفة', 'نوم', ',', 'كنب', 'أو', 'سرير', 'صغير', ',', 'وتكون', 'هبة', 'في', 'أبهي', 'صورة', 'للزوجة', 'المثالية', 'وهي', 'ترتب', 'ملابسها', 'أو', 'تسرح', 'شعرها', 'ويكون', 'كريم', 'جالس', 'على', 'السرير', 'بشكل', 'يأس', 'وصامت', 'لا', 'يتحرك', ',', 'وتسير', 'هبه', 'باتجاهه', 'وهي', 'تحاول', 'مداعبته', 'ليخرج', 'من', 'الحالة', 'التي', 'هو', 'فيها', 'وهى', 'تقترب', 'منه', 'وتجلس', 'بجانبه', 'وهى', 'وتراجع', 'الذكريات', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Modern Standard Arabic
4046,"هبه : بتذكر أيام زمان , أيام الخطوبة , أيام ما كانوا يسألوك أصحابك مين هذه بتكون , كنت تقولهم هذه","['هبه', ':', 'بتذكر', 'أيام', 'زمان', ',', 'أيام', 'الخطوبة', ',', 'أيام', 'ما', 'كانوا', 'يسألوك', 'أصحابك', 'مين', 'هذه', 'بتكون', ',', 'كنت', 'تقولهم', 'هذه']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Yemen
4047,وانك أنت ملاكي . . . يا كريم عمري ما حبيت ولا عرفت الحب غير معك ولا عمري حأفكر,"['وانك', 'أنت', 'ملاكي', '.', '.', '.', 'يا', 'كريم', 'عمري', 'ما', 'حبيت', 'ولا', 'عرفت', 'الحب', 'غير', 'معك', 'ولا', 'عمري', 'حأفكر']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4048,زى الأول . . شكلك بطلت تحبني . . . كريم رد عليا . . . . مالك . . . كريم رد بقولك . . . أنا هبه حبيبتك,"['زى', 'الأول', '.', '.', 'شكلك', 'بطلت', 'تحبني', '.', '.', '.', 'كريم', 'رد', 'عليا', '.', '.', '.', '.', 'مالك', '.', '.', '.', 'كريم', 'رد', 'بقولك', '.', '.', '.', 'أنا', 'هبه', 'حبيبتك']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O']",Egypt
4049,وزوجتك .,"['وزوجتك', '.']","['O', 'O']",Morocco
4050,"لكن هبه تستمر بالبكاء وتخرج من المسرح وتقف مريم باستغراب لما حدث وتمتص الصدمة بأقل من نصف دقيقة , وتذهب باتجاه أبوها كريم لتريه ورقة الامتحان .","['لكن', 'هبه', 'تستمر', 'بالبكاء', 'وتخرج', 'من', 'المسرح', 'وتقف', 'مريم', 'باستغراب', 'لما', 'حدث', 'وتمتص', 'الصدمة', 'بأقل', 'من', 'نصف', 'دقيقة', ',', 'وتذهب', 'باتجاه', 'أبوها', 'كريم', 'لتريه', 'ورقة', 'الامتحان', '.']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']",Modern Standard Arabic
4051,لكن كريم لا يرد ويحتبس دموعه ومريم تستمر بالتحدث اله لكنه لا يجيب وتبكي مريم وهى تكلمه .,"['لكن', 'كريم', 'لا', 'يرد', 'ويحتبس', 'دموعه', 'ومريم', 'تستمر', 'بالتحدث', 'اله', 'لكنه', 'لا', 'يجيب', 'وتبكي', 'مريم', 'وهى', 'تكلمه', '.']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O']",Oman
4052,"لا حياة لمن تنادي موسيقي تصورية وتدخل هبه زوجة كريم بانفعال وتوثر وقد بان عليها قد أخذت قرار , وتركض مريم باتجاه هبه وهى تقول .","['لا', 'حياة', 'لمن', 'تنادي', 'موسيقي', 'تصورية', 'وتدخل', 'هبه', 'زوجة', 'كريم', 'بانفعال', 'وتوثر', 'وقد', 'بان', 'عليها', 'قد', 'أخذت', 'قرار', ',', 'وتركض', 'مريم', 'باتجاه', 'هبه', 'وهى', 'تقول', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'B-PERS', 'O', 'O', 'O']",Oman
4053,هبه : شو اللي بتعمليه يا غبية .,"['هبه', ':', 'شو', 'اللي', 'بتعمليه', 'يا', 'غبية', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Jordan
4054,مريم : بابا مش طبيعي . . ما تسبيه بهذه المحنة .,"['مريم', ':', 'بابا', 'مش', 'طبيعي', '.', '.', 'ما', 'تسبيه', 'بهذه', 'المحنة', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Saudi Arabia
4055,"مريم : لا مش طبيعي , وبابا ما عمره تخوت , بابا مش هيك . . . بابا كل يوم الصبح كان يبوسني","['مريم', ':', 'لا', 'مش', 'طبيعي', ',', 'وبابا', 'ما', 'عمره', 'تخوت', ',', 'بابا', 'مش', 'هيك', '.', '.', '.', 'بابا', 'كل', 'يوم', 'الصبح', 'كان', 'يبوسني']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'O', 'O']",Jordan
4056,هبه : آه يا دكتور شو . . . : :,"['هبه', ':', 'آه', 'يا', 'دكتور', 'شو', '.', '.', '.', ':', ':']","['B-PERS', 'O', 'O', 'O', 'B-OCC', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4057,هبه : لهدرجة حالته صعبة .,"['هبه', ':', 'لهدرجة', 'حالته', 'صعبة', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O']",Sudan
4058,"سحبت الفلوس , وهيك قلصوا عدد الموظفين .","['سحبت', 'الفلوس', ',', 'وهيك', 'قلصوا', 'عدد', 'الموظفين', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O']",Syria
4059,"الدكتور : ضروري تفهمي انه المريض بوضعية خاصة , بس أنتي حاولي تعملي تغير يعنى بدل الإخبار","['الدكتور', ':', 'ضروري', 'تفهمي', 'انه', 'المريض', 'بوضعية', 'خاصة', ',', 'بس', 'أنتي', 'حاولي', 'تعملي', 'تغير', 'يعنى', 'بدل', 'الإخبار']","['B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Saudi Arabia
4060,هبه : بدري . استني اشرب شاي .,"['هبه', ':', 'بدري', '.', 'استني', 'اشرب', 'شاي', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4061,"فيروز : شوفتى طلع الدكتور من بيتهم , يمكن طعنها بالسكينة .","['فيروز', ':', 'شوفتى', 'طلع', 'الدكتور', 'من', 'بيتهم', ',', 'يمكن', 'طعنها', 'بالسكينة', '.']","['B-PERS', 'O', 'O', 'O', 'B-OCC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4062,مريم : وما تعرف . . وشو يعني .,"['مريم', ':', 'وما', 'تعرف', '.', '.', 'وشو', 'يعني', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Qatar
4063,هبه : طيب طيب قومي يا فالحة جيبي اللبن والخبز من الثلاجة علشان بعد هيك أبعتك تجيبي العلاج من,"['هبه', ':', 'طيب', 'طيب', 'قومي', 'يا', 'فالحة', 'جيبي', 'اللبن', 'والخبز', 'من', 'الثلاجة', 'علشان', 'بعد', 'هيك', 'أبعتك', 'تجيبي', 'العلاج', 'من']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4064,هبه : استحي ولى . . مش جوزي . . . حطي اللي بأيدك وروحي جيبي الدوا من الصيدلية .,"['هبه', ':', 'استحي', 'ولى', '.', '.', 'مش', 'جوزي', '.', '.', '.', 'حطي', 'اللي', 'بأيدك', 'وروحي', 'جيبي', 'الدوا', 'من', 'الصيدلية', '.']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Egypt
4065,وتخرج مريم من المسرح وبعد تسريح شعر كريم وإطعامه موسيقي لفيروز . . . شايف البحر شو بعيد كبر البحر بحبك . . . . . . وبعد إطعامه تقوم هبه وتخرج من المسرح وهى تقول له .,"['وتخرج', 'مريم', 'من', 'المسرح', 'وبعد', 'تسريح', 'شعر', 'كريم', 'وإطعامه', 'موسيقي', 'لفيروز', '.', '.', '.', 'شايف', 'البحر', 'شو', 'بعيد', 'كبر', 'البحر', 'بحبك', '.', '.', '.', '.', '.', '.', 'وبعد', 'إطعامه', 'تقوم', 'هبه', 'وتخرج', 'من', 'المسرح', 'وهى', 'تقول', 'له', '.']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Oman
