Sentence_id,sentence
5923,"دايماً بعطي الشخص فرص كتير و مساحة كبيرة يعمل فيها اللي بدو يعملو ، يأذي على راحتو ، يحكي و يجرح لحد معين ، للحد اللي بيطلع فيو من قلبي بدون ما حسستو بتأنيب الضمير أو الظلم تجاهو"
5924,"أنا بسامح بسامح ما بنسى المواقف ولا بنسى أصغر تفصيل وجعني لو كانت كلمة كلو بيتراكم بس موقف لحتى عاتب أو انتقم أو عامل بالمثل لا ...."
5925,"أنا ما بنتقم ولا بحقد ولا بعامل بالمثل من ناحية الأذية ما تربيت هيك"
5926,"بس براكمو حتى يطلع الشخص من قلبي تلقائيا ، بدون ما كون ظلمتو أو تسرعت بردة فعلي"
5927,"الحب ... لما تطلبي من أبوكي حبة شوكولاته و يجبلك علبة كاملة"
5928,"الحب .. لما تكوني قاعدة و فجأة يدخل يسألك و يحكيلك بدك شي ... جاي ع بالك شي ... حدا مزعلك ..."
5929,"الحب ... لما تلاقي الحب مليان بعيونو وهو عم يحكي عنك"
5930,"الحب لما قبل ما يجي ع بالك شي يكون عندك .. هاد هو الحب"
5931,"الحب يعني اهتمام"
5932,"و الاهتمام ما بيجي إلا من يلي شاب شعرو عشان خاطرك"
5933,"اللي قضي عمرو يشتغل مشان ما تحسي انو ناقصك شي ولا يحس انو قصر معك ... الله يخليلك إياه يا رب"
5934,"ماشاء الله ماشاء الله ... بتعرفي ! يلبقلا هيك يعني ركب السيارة من قدام ، دارسة عيون؟"
5935,"أي لكاان ، واصلة للكفاءة"
5936,"اهمم .. يعني تؤبريني انا الي بقصدو يعني انو رايحة ع الجامعة ؟! لأنو ازا رايحة ع الجامعة ابني يعني ما بيواتيه ، البنت الي رايحة ع الجامعة يعني فايتة طالعة"
5937,"لأ يوه ! شو جامعة ! كش برا و بعيد ... بناتنا لا فوتة ولا طلعة ، ابوهن هيك بدو"
5938,"عز الطلب ، أصبح بدنا التنين عدايل شو قلتو ؟"
5939,"والله نحنا ما منقول ... رجالنا هنّ الي بيقولوا ... بس إذا بدك مرّي المسا بتكون رجعت بنتي التالتة ، بتشوفيها .. بتعجبك كتير"
5940,"باخر حلقات مسلسل """" الانتظار """" و بمشهد يا دوب مدتو دقيقة"
5941,"احدى الشخصيات الأساسية """" عبود """" الي يكون متربى من صغرو بالشارع و مصطلحاتو و مفرداتو بتوحي الك إياك تغلط أو تفكر تغلط معو"
5942,"هالشخصية الي تمرمغت بكل أحداث و تجارب الشارع و كبرت لتصير لا مكترثة بيك ولا بغيرك و الحرمان علمو شلون يعتمد و يوثق بنفسو فقط و مافي مجال ليعيد النظر بهالقصة"
5943,"بالمشاهد الأخيرة بتتكسر كل الطبقة القاسية و بيظهر الولد الحنيّن الي ما عرف يكبر ولا قدر يهرب .. الولد الي تمنى يكون عندو أخ يحميه أو أم تحنّ عليه .. صديق يسندو .. حبيب يغنيه"
5944,"عبود صار كل هاي الشخصيات ... كل حرمان و نقص كان يحس فيه صار يعوّضو بانو يكون الشخص الي تمنى يوما ما يلتقيه"
5945,""""" لأ مو بقولو انو الطبخ نفس ؟؟ أنا كنت حس اني ما عم رشلك على الطبخ كزبرة و بهارات لأ أنا كنت حاسة عم رشلك روحي """""
5946,"منفوت عالبيت منسأل اول سؤال ) وين امي ( ماما وينك ؟ يا ماما ... و منبحث بكل الغرف"
5947,"متناسيين تماما وجود أفراد تانيين موجودين معنا بالشقة غيرها"
5948,"اول حدا بيخطرلك تقعد تحكيلو شو صار معك بالدوام ومين شفت"
5949,"أكتر حدا بتتصل فيه بغربتك أو بغيابك عن البيت لأسابيع"
5950,"أكتر حدا بتشتقلو و بتفكر تزور سورية اول تروح عالضيعة كرمالو"
5951,"اكتر حدا بيتحملك واكتر حدا بيفهمك واكتر حدا بتتخانق معو و بتندم"
5952,"مافي شخص بالعالم بيحبك قدها"
5953,"الأم هي كلشي بحياتك ... الله يحفظها"
5954,"ما احلاها يبلش نهارك عالبرندة في شمس بس انو الجو بارد فعلا و بخليك تحتار شو تلبس اليوم"
5955,"ركوة قهوة مع صوت فيروز بغنية ) صباح و مسا .. شي ما بينتسى ("
5956,"سيارة تحتار عم تنادي ) بندورة للطبخ ، بندورة للسلطات ، يلا قرب عالبندورة ("
5957,"بتقلب بالفيس و بتشوف المصايب اللي صايرة بالليل وانت نايم و بتقرا الخبر مليون مرة لتخرج عن طورك"
5958,"جراس قداس الأحد واصلتك من حي بعيد و مبشرتك انو بلش اسبوعك و لازم تنزل تعارك الحياة مع مديرك"
5959,"نازلة الرواتب وعم تفكر بالجاكيت اللي صرلك 3 سنين عم تقيسو بالمحل"
5960,"في أشخاص هنن """" كل المكان """" هنن الروح ، هنن الجو كلو و بهونوا عليك صعوبة حياتك الحالية"
5961,"بيتسرح قبلك و بيتركك ، بيرجع عالبلد و بخليك مسافر لوحدك بيرتبط وببعد عنك"
5962,"هالحدا ممكن يكون صديق مرحلة ، وممكن يكون حبيب بس هو اللي كان الملجأ تبعك اللي بيفهم راسك و بسايرك و متحملك و متمسك فيك عنجد"
5963,"حوليك ألف حدا بالدوام و البيت و الحياة ، بس هالحدا حوليه ضو أصفر"
5964,"دبنا ع غيابك ، مو غنية لأ هي اختصار لمشاعر وحدة و غربة و زهق رح تعيشها ببعدك عنو و للأبد خاصة انو مرحلتو انتهت"
5965,"ما كنت متفاهم غيابك معك أخطائي تتحملها ، لهيك متحسر عليك رغم اني من قلبي بتمنالك السعادة"
5966,"عبالي انزل اتمشى الصبح بالشام القديمة ، و جرّب ضيع بالحارات العتيقة لأوصل كنيسة الأرمن"
5967,"اشتري كيروسان من القيمرية و ليموناضة من عند أبو جورج و سندويشة سجق من عند كيفورك"
5968,"اشتري اكسسوارات من سوق مدحت باشا ، وقهوة من عند عيلة نظام"
5969,"اسمع صوت الأدان من الأموي و جراس كنيسة مار جرجس السريانية"
5970,"اشتري فارزة رمل مكتوب فيها اسمي"
5971,"الحارات جوا مالك قلب تطلع منها"
5972,"في شي بالحياة اسمو أنا بزبط حالي """" كرمالي """" ، يعني مو شرط أتمكيج لألفت نظر الشباب"
5973,"بلعب حديد و عملت عضلات لأني حابب وقف عالمراية ولاقي انو جسمي حلو و متناسق و مريحني"
5974,"بلبس مرتب و كتير قطع ، كمان مشاني ، آخر همي رأي فلان او انو الناس تقول عن لبسي انو مميز و أكبر دليل ممكن حب قطعة و أدبقها شهرين وما حل عنها لأني مقتنع فيها"
5975,"انا ما عم بقول أنو الناس مو مهمين ، نحنا بالنهاية عايشين بمجتمع و ضمن بيئة اجتماعية وعنا محيط اجتماعي حولينا و نحنا جزء منو"
5976,"في اختراع بعلم النفس اسمو التصالح مع الذات و حب الذات و الرضا عن الذات ، هاد هو اللي بكون عاملو أنا حابب حالي باللبس الفلاني أو بالموديل الفلاني لهيك ساويتو يا جماعة الخير"
5977,"لك حتى الوشم بيكون الشخص عاملو لأنو وراه قصة معينة و بعبر عن سر مخبيه بحياتو ، بفكروه حابب يلفت نظر بالشعلان و الدبلان و الأميركان و الموكامبو .. تخيلو كيف ظلموه"
5978,"كل هالحكي لقلك منعمل الشغلة لنوقف ع المراي و نبتسم و نشعر بالرضا و السلام الداخلي و النفسي"
5979,"دايما جنب الحدائق عنا بكون في عربايات متواضعة حاطة شاي على الحطب و أم كلتوم و كستناء"
5980,"قعدات الشتا الساعة 8:00 بالليل بتلاقي اللي هربان من نق مرتو و اللي جاي يشوف صاحبو واللي راجع من شغلو و اشتهى يشرب شي ساخن"
5981,"أحيانا بيكون في مباراة ، لهيك بتتشجع الشباب تضل قاعدة"
5982,"عفكرة انت قادر تبسط حالك بأقل التكاليف الممكنة و رغم كل الظروف و الفصول و الأجواء ، بس بدك قابلية"
5983,"فيك تحمّص ) بزر ( بالبيت متل كل يوم ، بس البزر مع الناس هو كسر للروتين الممل ، و تغيير للنفسية"
5984,"بالشام كنت شوف هالأجواء جنب حديقة الجاحظ ، و نواحي المزة الشرقية ، وشفت هالأجواء بأربيل و شفتها بطرابلس اللبنانية ، و باسطنبول"
5985,"حتى بعز دين المطر بحب الطلعة بحب عمرو دياب بالسيارة مع نسكافيه ) الكنكنة بالبيت حلوة بس مو عطول ("
5986,"بتحسو انو البعض وصل لمرحلة نسبة تعلقه و خوفه على فكرة زعل الآخرين و موقفهن منو"
5987,"كيف يعني ؟ يعني رأي عمتك بتخصصك الجامعي اللي مو عاجبها ، صار آخر همك انك تبرر او حتى انو يعجبها ، طيب قيمنا من عمتك لك ذوقك الموسيقي ، لبسك ، آراءك صرت تقصرها مع اللي حوليك و تهز براسك و تقول ) اي اي متل ما بدكون ( بمعنى آخر عم تقلون يلا خلصوا و روحوا"
5988,"بتصل لمرحلة ما عاد همك الناس تحبك ، او تنعجب بحياتك .. واللي ما بدو ياك ، بسرعة الله معو"
5989,"شوي شوي بتصير تعمل أشياء كرمالك انت ، بدون ما تنطر مكافأة او مدح او ذم من اللي حوليك"
5990,"التخلي عن المحيط الاجتماعي بعلم النفس هو بداية مرض ، وهي حقيقة علمية ، بس إذا جيت للجد شوي القطيعة بين صلة الرحم و كترة الغيرة و الحسد و الكراهية و التجارب البشعة بتخليك تتخلى عنن و ضميرك مرتاح ) بس هون انت مانك مريض ( انت أو انتي رسميا واعي شوي بتعمل و ليش عملت"
5991,"النضج بخليك ما تنطر شي منن وما تتأمل شي وما تسأل عن شي وما تبدي اي ردة فعل بفرح او حزن من اي شي هنن حكوه و شايفينو صح او غلط"
5992,"بتقوم بتبعد و بتعيش حياتك بشكل مستقل و بتريح راسك و بتحب حالك و بتزيد ثقتك بنفسك و بتتصالح مع ذاتك و بتركز ع امورك الشخصية فقط"
5993,"ماني ناطر حبيب ، ولا ناطر ابن خالي ، ولا مستني رفيقي ، عايش فيون و بلاهن ، اليوم و بكرى و بعد شهرين ) وجودهن ... و غيابهم ما بيضر ("
5994,"معقول نجيب يصير رومانسي بسبب فيلم التايتنك"
5995,"ماجدة : نجيب"
5996,"نجيب : إه"
5997,"ماجدة : اطلع بعيوني منيح و جاويني بصراحة"
5998,"نجيب : أمر"
5999,"ماجدة : لو صدفت شي مرة و سافرنا أنا و إياك بالبحر و غرقت فينا الباخرة بتعمل منشاني متل ما عمل البطل لحبيبتو بالفيلم"
6000,"نجيب : هاي قلتيها بعضمة لسانك"
