sentID.BTEC	split	lang	sent	sentiment
18190	corpus-6-train	MSA	"When do we get to the last stop?
"	neutral
18191	corpus-6-dev	MSA	"No, just a block down the road.
"	neutral
18193	corpus-6-train	MSA	"My son is a graduate student at Harvard.
"	neutral
18194	corpus-6-train	MSA	"Where's the vault?
"	neutral
18195	corpus-6-train	MSA	"I'd like to get a wake-up call, please.
"	neutral
18197	corpus-6-train	MSA	"What are you planning for tonight?
"	neutral
18201	corpus-6-train	MSA	"Well-tuned, please.
"	positive
18204	corpus-6-dev	MSA	"I have rheumatism.
"	negative
18209	corpus-6-train	MSA	"Where can I exchange an international money order?
"	neutral
18211	corpus-6-test-corpus-26-train	MSA	"It's a little salty, but I like it. Did you bring it all the way from Japan?
"	positive
18212	corpus-6-train	MSA	"I got a thorn in the side of the back of the cabbage.
"	negative
18214	corpus-6-train	MSA	"It's a red bag with a metallic bow.
"	neutral
18216	corpus-6-train	MSA	"I'd like to send this.
"	neutral
18224	corpus-6-train	MSA	"Welcome, it's beautiful.
"	positive
18225	corpus-6-dev	MSA	"What happened? I can't see.
"	negative
18226	corpus-6-test-corpus-26-train	MSA	"Please pay it, if that's possible.
"	neutral
18229	corpus-6-train	MSA	"Can I add it to your bill?
"	neutral
18234	corpus-6-train	MSA	"Please fill out this certificate and the form.
"	neutral
18235	corpus-6-train	MSA	"Yes, I want to make an international call to Japan. At the receiver's expense. The number is Tokyo three four seven six two nine three six.
"	neutral
18236	corpus-6-train	MSA	"What's the cost of the car?
"	neutral
18237	corpus-6-train	MSA	"I got bit by a bee. It looks really bad.
"	negative
18241	corpus-6-train	MSA	"How much is this key chain?
"	neutral
18243	corpus-6-train	MSA	"Can I have one?
"	neutral
18249	corpus-6-train	MSA	"Did you hear what he said?
"	neutral
18250	corpus-6-train	MSA	"Dry, please.
"	neutral
18251	corpus-6-train	MSA	"Please contact this person.
"	neutral
18253	corpus-6-train	MSA	"Please change this ten-dollar bill to five-dollar bill and another five-dollar bill.
"	neutral
18254	corpus-6-test-corpus-26-train	MSA	"Can you pay ten dollars to the applicant?
"	neutral
18255	corpus-6-train	MSA	"No, it's not.
"	neutral
18256	corpus-6-train	MSA	"I need you to do a X-ray.
"	neutral
18257	corpus-6-train	MSA	"Is it appropriate to walk through the reception desk?
"	neutral
18260	corpus-6-train	MSA	"This is for my personal use.
"	neutral
18261	corpus-6-dev	MSA	"Neighboring rooms, please.
"	neutral
18262	corpus-6-train	MSA	"Can you share the costs of the promotion in the first year like all our sponsors do?
"	neutral
18263	corpus-6-train	MSA	"Where's the library's storage room?
"	neutral
18264	corpus-6-test-corpus-26-train	MSA	"Yeah, wake me up in three hours, please.
"	neutral
18266	corpus-6-train	MSA	"I'm having a serious fever and I feel like I'm having a diarrhea.
"	negative
18267	corpus-6-train	MSA	"Can you turn it into my room account, please?
"	neutral
18269	corpus-6-train	MSA	"Is there a stable near here?
"	neutral
18270	corpus-6-train	MSA	"Thank you so much. How do I get to the hotel?
"	positive
18271	corpus-6-train	MSA	"I locked the door while I was out. What do you suggest I do?
"	neutral
18272	corpus-6-train	MSA	"You're so sweet.
"	positive
18273	corpus-6-test-corpus-26-dev	MSA	"I'd like to order, please.
"	neutral
18274	corpus-6-test-corpus-26-test	MSA	"Should I say yes or no?
"	neutral
18275	corpus-6-train	MSA	"Does that mean I shouldn't pay a tip?
"	neutral
18276	corpus-6-train	MSA	"So, Mr. Nita, that's all we have to offer you here at our factory.
"	neutral
18277	corpus-6-train	MSA	"I had TB in my early 20s.
"	neutral
18281	corpus-6-train	MSA	"Can I use the heater and the hot water all day?
"	neutral
18282	corpus-6-test-corpus-26-train	MSA	"Two spoons, please.
"	positive
18284	corpus-6-train	MSA	"I'd like to make a reservation.
"	neutral
18285	corpus-6-dev	MSA	"Sorry, but we only have seats down the hall on the left in the front.
"	neutral
18288	corpus-6-train	MSA	"I've been too busy.
"	negative
18289	corpus-6-train	MSA	"I didn't make an international call on Friday.
"	neutral
18290	corpus-6-train	MSA	"Where's the pharmacy?
"	neutral
18291	corpus-6-train	MSA	"Where's the bus stop?
"	neutral
18292	corpus-6-train	MSA	"What's your phone number?
"	neutral
18293	corpus-6-train	MSA	"Sure. The changing room is right over there.
"	neutral
18295	corpus-6-train	MSA	"I'm betting five bucks.
"	neutral
18296	corpus-6-train	MSA	"Please tell me your address.
"	neutral
18298	corpus-6-train	MSA	"Where's the monastery?
"	neutral
18299	corpus-6-train	MSA	"I'm suffering from chronic disorder.
"	negative
18301	corpus-6-train	MSA	"I want a player device.
"	neutral
18302	corpus-6-train	MSA	"Can he get a hot water bottle?
"	neutral
18303	corpus-6-train	MSA	"Can you do a visual and get me a pair of glasses?
"	neutral
18304	corpus-6-train	MSA	"We can get it ready for you in two days.
"	positive
18305	corpus-6-dev	MSA	"Can I get a ticket to a seat on the first floor?
"	neutral
18307	corpus-6-train	MSA	"Well, let me see. Actually, it's not what I want.
"	negative
18309	corpus-6-train	MSA	"I want two black and white movies, please.
"	neutral
18310	corpus-6-train	MSA	"Unfortunately I haven't got the rest yet.
"	negative
18311	corpus-6-train	MSA	"Give me the, uh, main course.
"	neutral
18313	corpus-6-train	MSA	"Your father was a great man, and we're gonna miss him.
"	positive
18314	corpus-6-train	MSA	"Well, nothing is interesting tonight.
"	negative
18317	corpus-6-train	MSA	"I don't want to check this bag.
"	negative
18320	corpus-6-train	MSA	"Not exactly what I want.
"	negative
18321	corpus-6-train	MSA	"How long does it take to get to Chicago?
"	neutral
18323	corpus-6-test-corpus-26-train	MSA	"What's the next stop?
"	neutral
18326	corpus-6-train	MSA	"I'd like a cup of iced coffee, please.
"	positive
18328	corpus-6-train	MSA	"It's not valuable, but it's important to me.
"	positive
18330	corpus-6-train	MSA	"Full meal, please.
"	positive
18331	corpus-6-dev	MSA	"What bus stop is Hope Street?
"	neutral
18332	corpus-6-dev	MSA	"Well, we have a jazz musician for Yves Saint Laurent.
"	positive
18334	corpus-6-test-corpus-26-dev	MSA	"The car makes a strange noise.
"	negative
18335	corpus-6-dev	MSA	"Give me a whistle.
"	neutral
18336	corpus-6-test-corpus-26-test	MSA	"When does the post office close?
"	neutral
18338	corpus-6-test-corpus-26-dev	MSA	"I paid fifty bucks as a wagon when I booked my hotel stay.
"	negative
18339	corpus-6-train	MSA	"Please call to wake me up tomorrow at six o'clock in the morning.
"	neutral
18341	corpus-6-test-corpus-26-train	MSA	"Did you take any stomach fluids?
"	neutral
18342	corpus-6-test-corpus-26-train	MSA	"Do I need to wear a coat and tie?
"	neutral
18343	corpus-6-train	MSA	"I'm passionate about touring Manhattan.
"	positive
18344	corpus-6-test-corpus-26-train	MSA	"Can I transfer money to my savings account?
"	neutral
18347	corpus-6-train	MSA	"I'd like a seat in a non-smoking area, please.
"	neutral
18348	corpus-6-train	MSA	"No, you can get it at the drug store.
"	neutral
18349	corpus-6-train	MSA	"Did you see the Titanic?
"	neutral
18350	corpus-6-train	MSA	"I'd like a pencil for the decoration.
"	neutral
18351	corpus-6-train	MSA	"A ticket to L.A. Will the seat you book be in a smoking-free or non-smoking area?
"	neutral
18353	corpus-6-train	MSA	"This play is also popular in Japan.
"	positive
18354	corpus-6-train	MSA	"Please bill me tonight.
"	neutral
18355	corpus-6-test-corpus-26-train	MSA	"I forgot to take my purse.
"	negative
18356	corpus-6-train	MSA	"Good evening, Mr. Hosukawa. Welcome to the party. Would you like a drink?
"	positive
18357	corpus-6-train	MSA	"It's not for sale. Don't worry about it.
"	neutral
18361	corpus-6-train	MSA	"What are the famous places around here?
"	neutral
18362	corpus-6-train	MSA	"It's too small.
"	negative
18363	corpus-6-dev	MSA	"Are you Mr. Ebert, is he?
"	neutral
18364	corpus-6-train	MSA	"The name is Tanaka, two people, eight o'clock.
"	neutral
18369	corpus-6-train	MSA	"Let me see another color.
"	neutral
18370	corpus-6-train	MSA	"Where do I go to get it?
"	neutral
18374	corpus-6-train	MSA	"I'd like to acid this movie, please.
"	positive
18376	corpus-6-train	MSA	"I'd like to have some roast beef and some coffee.
"	neutral
18377	corpus-6-train	MSA	"Is there a copy left of this magazine?
"	neutral
18378	corpus-6-train	MSA	"Where's the biggest store in this town?
"	neutral
18382	corpus-6-test-corpus-26-train	MSA	"I'd like to re-confirm the flight booking.
"	neutral
18383	corpus-6-train	MSA	"How can I make an international phone call?
"	neutral
18385	corpus-6-train	MSA	"Please bring me a telenol.
"	neutral
18387	corpus-6-train	MSA	"It hurts a little bit.
"	negative
18388	corpus-6-train	MSA	"Let's hurry up and go shopping.
"	positive
18389	corpus-6-dev	MSA	"Can you show me to my seat, please?
"	neutral
18390	corpus-6-train	MSA	"Looks like the machine's not working.
"	negative
18393	corpus-6-train	MSA	"Japan is a country stretching longitudinally from north to south.
"	neutral
18394	corpus-6-train	MSA	"How can you count these shirts in such a short time?
"	negative
18395	corpus-6-train	MSA	"I'll pay the difference, so please count it.
"	neutral
18399	corpus-6-train	MSA	"Let's watch some TV.
"	neutral
18401	corpus-6-test-corpus-26-train	MSA	"My watch. It was a modern Swiss digital watch.
"	neutral
18402	corpus-6-train	MSA	"I actually bought it the next day after I had a sudden desire from a store near my house.
"	positive
18404	corpus-6-dev	MSA	"I have two hundred dollars in cash and two thousand dollars in tourist checks.
"	neutral
18405	corpus-6-dev	MSA	"I have a stomach upset.
"	negative
18406	corpus-6-train	MSA	"Although I like tambourines, I don't eat much sushi. Most people aren't used to eating fish.
"	neutral
18408	corpus-6-train	MSA	"This is my friend Koji.
"	neutral
18409	corpus-6-test-corpus-26-test	MSA	"I passed this test very well.
"	positive
18412	corpus-6-test-corpus-26-dev	MSA	"I need you to take me to some nice places.
"	positive
18413	corpus-6-train	MSA	"The capital is Tokyo.
"	neutral
18418	corpus-6-dev	MSA	"When do I pay, now or when I check out of the hotel?
"	neutral
18419	corpus-6-test-corpus-26-train	MSA	"Can I go to the sights while the ship is docked in the harbor?
"	neutral
18420	corpus-6-train	MSA	"That's good. This is when the guards start changing. You can watch it or listen to the guards play in the front yard.
"	positive
18422	corpus-6-train	MSA	"I'd like to play some games.
"	positive
18423	corpus-6-train	MSA	"Can we call this seat number?
"	neutral
18424	corpus-6-dev	MSA	"Where's the monastery?
"	neutral
18425	corpus-6-train	MSA	"I'd like to change that.
"	neutral
18428	corpus-6-dev	MSA	"It was nice meeting you.
"	positive
18429	corpus-6-train	MSA	"Do you have this in a different color?
"	neutral
18430	corpus-6-train	MSA	"Fill out this form.
"	neutral
18433	corpus-6-train	MSA	"Beef or pork?
"	neutral
18434	corpus-6-train	MSA	"Please come to me at seven tomorrow morning to pick up my bags.
"	neutral
18435	corpus-6-train	MSA	"What value do I need from the yen to buy ninety-nine dollars?
"	neutral
18437	corpus-6-test-corpus-26-train	MSA	"You better adjust the reflector for the rear view.
"	neutral
18440	corpus-6-test-corpus-26-dev	MSA	"You'll wait about ten minutes or so.
"	neutral
18441	corpus-6-test-corpus-26-train	MSA	"Can I have your plates?
"	neutral
18443	corpus-6-train	MSA	"I have a metal pencil.
"	neutral
18446	corpus-6-train	MSA	"How long will we have to wait?
"	negative
18447	corpus-6-train	MSA	"It's Yoshi.
"	neutral
18448	corpus-6-train	MSA	"It's on Japanese Airlines and number seven two one to Narita.
"	neutral
18449	corpus-6-train	MSA	"You sure? It's for good.
"	positive
18450	corpus-6-train	MSA	"What books are you nominating?
"	neutral
18451	corpus-6-test-corpus-26-train	MSA	"I'd be happy to. When do you want it?
"	positive
18452	corpus-6-dev	MSA	"It's a blue bag.
"	neutral
18453	corpus-6-train	MSA	"Do you have a bus service to the airport?
"	neutral
18455	corpus-6-dev	MSA	"Where do I have to clean the camera?
"	neutral
18457	corpus-6-train	MSA	"One box Miller.
"	neutral
18458	corpus-6-dev	MSA	"Where can I get some stamps?
"	neutral
18459	corpus-6-dev	MSA	"I'd like a pen to decorate the eyebrow.
"	neutral
18462	corpus-6-train	MSA	"There's something wrong with the film. Can you check it out?
"	negative
18464	corpus-6-train	MSA	"I searched every part of the room for the missing passport.
"	neutral
18466	corpus-6-train	MSA	"We have many species there.
"	neutral
18469	corpus-6-train	MSA	"Please look for the address of the Japanese embassy.
"	neutral
18472	corpus-6-train	MSA	"I need to get some tickets.
"	neutral
18475	corpus-6-train	MSA	"Is there a high-speed train?
"	neutral
18476	corpus-6-train	MSA	"I'm not sure if this jacket is the right size for the middle section.
"	negative
18478	corpus-6-dev	MSA	"It's a fever.
"	neutral
18479	corpus-6-train	MSA	"Can you do what you can to get there on time?
"	neutral
18481	corpus-6-train	MSA	"Can you take a picture of me?
"	neutral
18482	corpus-6-train	MSA	"What does that look like?
"	neutral
18483	corpus-6-train	MSA	"I'd like to go to the sauna.
"	positive
18484	corpus-6-train	MSA	"Seafood.
"	neutral
18487	corpus-6-test-corpus-26-train	MSA	"I think I left my camera and left when I was having dinner here last night.
"	neutral
18489	corpus-6-train	MSA	"We have a tennis court, swimming pool and weight room.
"	neutral
18492	corpus-6-test-corpus-26-train	MSA	"Gather them at the gate.
"	neutral
18493	corpus-6-train	MSA	"Is this the right train to Boston?
"	neutral
18495	corpus-6-train	MSA	"Where do I go down to the beach?
"	neutral
18497	corpus-6-dev	MSA	"Don't leave the line, please.
"	neutral
18500	corpus-6-train	MSA	"For women, please. How much for half a day?
"	neutral
18501	corpus-6-train	MSA	"So we got a good one for you. It's a full day tour.
"	positive
18502	corpus-6-test-corpus-26-train	MSA	"Oh, no, that won't be necessary. I can take care of him. I already did more than enough.
"	neutral
18508	corpus-6-train	MSA	"This is the Ministry of Foreign Trade, right? I'm Taro Tanaka from Japan. I have an appointment to meet Mr. Coleman at two.
"	neutral
18510	corpus-6-train	MSA	"Is this the right platform for the Minneapolis train?
"	neutral
18513	corpus-6-train	MSA	"Can you fill me out this form?
"	neutral
18514	corpus-6-train	MSA	"That's it.
"	neutral
18516	corpus-6-train	MSA	"I think I'll take this one.
"	positive
18517	corpus-6-train	MSA	"I'm just working hard and trying to get the best grades possible for me.
"	positive
18519	corpus-6-test-corpus-26-train	MSA	"Either fix it or replace it, please.
"	negative
18520	corpus-6-train	MSA	"Oh, wow, that's so good. You're a good cook. I wish I knew how to cook it.
"	positive
18521	corpus-6-test-corpus-26-train	MSA	"I can do it sometime next month.
"	positive
18522	corpus-6-train	MSA	"Grand Hotel, please.
"	neutral
18523	corpus-6-train	MSA	"The bed isn't equipped.
"	negative
18524	corpus-6-train	MSA	"No, the next one.
"	neutral
18526	corpus-6-train	MSA	"Please drop me off at the next stop.
"	neutral
18527	corpus-6-test-corpus-26-train	MSA	"Please, please.
"	positive
18531	corpus-6-test-corpus-26-train	MSA	"How does this new product compare to existing ones?
"	neutral
18535	corpus-6-train	MSA	"What do you mean, "" I'm not a doctor ""?
"	neutral
18537	corpus-6-train	MSA	"This price includes lunch?
"	neutral
18538	corpus-6-train	MSA	"You learn English conversation once a week.
"	neutral
18539	corpus-6-train	MSA	"A direct call to Japan, please.
"	neutral
18540	corpus-6-test-corpus-26-train	MSA	"The sales staff at this store are very nice.
"	positive
18544	corpus-6-train	MSA	"Where's the missing and found section?
"	neutral
18546	corpus-6-train	MSA	"Is it suitable for sensitive skin?
"	neutral
18547	corpus-6-dev	MSA	"When can I get it back?
"	neutral
18551	corpus-6-train	MSA	"When would it be appropriate?
"	neutral
18552	corpus-6-test-corpus-26-train	MSA	"Can you keep this for me?
"	neutral
18554	corpus-6-train	MSA	"I want a coffee with cream, please.
"	positive
18555	corpus-6-dev	MSA	"I won't recognize my train.
"	negative
