Sentence_id,sentence,,,,,,,
4382,"البحريني : اقول يا عاطف , انتو الفلسطينية عندكو @@Lاط@@eخةeرِeنce كتير في هذا المجال , لوين تنصحني الفي انا والشباب ?",,,,,,,
4383,عاطف : عفوا,,,,,,,
4384,البحريني : انت حسب ال @@Lاط@@eخةeرِeنce,,,,,,,
4385,عاطف : انا فاهم عليك بس شو يعني الفي انا والشباب ?,,,,,,,
4386,البحريني : يعني وين نصفي ?,,,,,,,
4387,قصي : يعني استاذ عاطف قصدوا لوين يروحوا ?,,,,,,,
4388,صباح : يعني وين يقعدوا ويستقروا قصدون,,,,,,,
4389,البحريني : علامكوا وانا بحكي هندي . بالعربي قولي يا عاطف انيه بلد بتقعدنا عندها,,,,,,,
4390,"عاطف : حسب ال @@Lاط@@eخةeرِeنce الاردن للأمانة كانوا ممتازين معنا وجنسونا وكل شي تمام , اما لبنان اوعى تلفي عليها , غير الزينكوا وصوبة علاء الدين ما فش",,,,,,,
4391,"صباح : لك شو بكن قلبتوها مناحة , ليكن كل العالم بتعرف عنا وواقفة معنا , ووعدونا اسبوع زمان تبقى الخيمة منصوبة والرز والسكر والمونة متوفرة , توكلو على الله , لك استاذ عاطف فرفشنا شوي مش وعدتنا بحفلة , وينها الست سيرين لهلا",,,,,,,
4392,عاطف : مشغولة حكيت مع مريم,,,,,,,
4393,صباح : انيه مريم,,,,,,,
4394,عاطف : مريم فارس,,,,,,,
4395,الجميع يضحكون . مهند يشغل الراديو نسمع أغنية أه يا دنيا . يرقصون على الاغنية . تنتهي الاغنية ويبدأ كل واحد بالمغادرة الى النوم,,,,,,,
4396,عاطف يبقى مكانه . ثم فجأة نرى شخص اسود اللون يبمدو سوداني مهاجر,,,,,,,
4397,السوداني : نسلم ع الزول,,,,,,,
4398,عاطف : يضحك ويغني المامبو السودامي مامبو,,,,,,,
4399,لجنة تصحيح المسار,,,,,,,
4400,"المشهد الاول : رجل واقف يريد القاء كلمة للجمهور وكأنها اعلان بعد اجتماع قيادي مطول . يحيط بالرجل 5 رجال وأمرأة",,,,,,,
4401,"أبو مصعب : اجتمعت تااجنة واتخذت قرارات مصيرية تخدم الشعب والامة وتحافظ على اخلاق المجتمع . حرصا منا على مصلحة ولادنا وبناتنا وخاصة في الفترة الاخيرة قلبولنا اياها طنطات , مناديل بطاسات , ما ضلش ولا طاسة لبن في البلد , الشعر الواقف زي البرج , البنطالون اللي من تحت ضيق ضيق نوع سكيني , اسكيني واشرب على اطلاله انشاءالله . . . هذي بلد عندها عاداتها وتقاليدها . ونظرا للشكاوي اللي وصلتنا اجتمعت القيادة وجميع الاجهزة الامنية ةتم انشاء لجنة لتصحيح المسار . انا الوزير والاخت ام خالد مدير عام اللجنة عشان تلقوط النسوان وتعرف تحكي معهن .",,,,,,,
4402,ام خالد : بس يا اخ مصعب انا وصلني التعيين وكيل وزارة,,,,,,,
4403,ابو مصعب : مش مفرقة يا ام خالد,,,,,,,
4404,"ام خالد : كيف بتفرقش , بتفرق في المعاش",,,,,,,
4405,ابو مصعب : والاخوان هم العين الساهرة,,,,,,,
4406,المشهد الثاني : في صالون حلاقة رجالي . الحلاق يعلق 3 صور وهي موديلات قصات شعر للشباب . يدخل شاب يريد ان يحلق شعره .,,,,,,,
4407,الحلاق : اهلا وسهلا حيا الله بالشباب اهلا وسهلا ( يجلس الشاب على كرسي الحلاقة ) . انيه قصة بتحب ( يريه الثلاث صور ) في عاى جنب وفي فرق من النص وفيه لورا . انت وجهك بلبقلوا الفرق على النص . مع بنطالون قماش وصندل بلاستيك بتطلع خريم .,,,,,,,
4408,"الشاب : شو فرق ع النص وبنطالون قماش وضندل بلاستيك , بتتهبل علي , انا بدي مارينز خط قصير ع الداير",,,,,,,
4409,"الحلاق : يا شيخ والله الفرق ع النص بلبقلك اكثر , صدقني مع قميص اصفر وجرافاته سودا بتطلع ملك .",,,,,,,
4410,"الشاب : لا من مرة جرافاته كموني , بقولك بدي مارينز وخلصني",,,,,,,
4411,"الحلاق : ولا بلبقلك الا فرق ع النص , انسالك من المارينز يا راجل , دقة قديمة",,,,,,,
4412,الشاب : حل عني بطلت احلق,,,,,,,
4413,"الحلاق : خلص انا بحلقلك اللي ع النص وانت بتتحكم فيها على جنب و لورا , تري ان ون",,,,,,,
4414,الشاب : حل عني بديش احلق,,,,,,,
4415,"الحلاق : يا زلمة اذا حلقتلك مارينز لجنة تصحيح المسار بشمعولي المحل , حددولنا 3 قصات . والله الفرق ع النص بحنن عليك",,,,,,,
4416,الشاب : بديش بدي مارينز,,,,,,,
4417,"الحلاق : طب اقعد . هي تعهد امضي انو مش انا اللي حلقتلك ( يحمل ماكينة الحلاقة ويريد ان يبدأ بالحلاقة يرن هاتفه ) الو . . . . لا والله بدي اقصلوا فرق ع النص , انو مارينز ? انا بعرف اقص مارينز اصلا ? بلبقلوش الا فرق ع النص ( الى الشاب ) هي شمعولي المحل وسكروا , مالو الفرق ع النص , انصرف برا , يلعن ابوك ع ابو المارينز",,,,,,,
4418,المشهد الثالث : في محل ملابس ستاتي جلابيب وحجابات,,,,,,,
4419,يوجد فتاة تلبس جلباب واسع جدا وتغطي وجهها,,,,,,,
4420,"البياعة : لابسيتكي لبوس , ليش مش عاجبيتكي , جاي يم ع قد الجسم",,,,,,,
4421,الفتاة : حاسها وسيعة شوية,,,,,,,
4422,"البياعة : هاذي وسيعة ? اصلا انا حاسها ضيقة شوية , بدكي اوسع نمرة ولونها عاكس على عينيكي ببرقن برق",,,,,,,
4423,"الفتاة : اي لا يا شيخة وسيعة , استحت امي تلبسها",,,,,,,
4424,"البياعة : تبقيش دقة قديمة , هذا اخر موديل بس ناقصك صندل اصفر وجزدان زيتي هذي الوان السنة",,,,,,,
4425,الفتاة : بديش وسيعة,,,,,,,
4426,"البياعة : طب تعالب , هي تعهد انك ما شرتيش من عندي , فوتي جوا ( يرن هاتفها ) اه اخت ام خالد ( الى الفتاة ) قلتلكي ضيقة بدك نمرا زيادة .",,,,,,,
4427,المشهد الثالث : محل ملابس رجالي,,,,,,,
4428,الشاب لابس بنطالون واسع جدا وفارق شعره ع النص,,,,,,,
4429,البياع : بجنن,,,,,,,
4430,الشاب : يا زلمة واصل لكتافي,,,,,,,
4431,"البياع : تبقاش دقة قديمة هذي الموضة , وقلتلك توخد دشداش ما رضيتش",,,,,,,
4432,"الشاب : يا عمي وسيع هذا بفوت فيه 4 , مالك يا زلمة",,,,,,,
4433,"البياع : ما هي الشطارة , بلكي بكرا نصحت , ترميه ? صدقني فست مقلم عنابي مع شبشب ابو اصبع بطلع عليك بهبل",,,,,,,
4434,"الشاب : اطلع من راسي بدك تطلعني مضحكة بكفي رضيت انو شعري ينفرق ع النص , بدي بنطالون ثلاث ثمنيات خصر واطي",,,,,,,
4435,البياع : يا راجل تبقاش دقة قديمة راحت الثلاث ثمنيات,,,,,,,
4436,"الشاب : بطلت اشتري , السرم عليكم",,,,,,,
4437,يدخل واحد من اللجنة,,,,,,,
4438,الشاب : حاسو ضيق شوي في نمرا اوسع ?,,,,,,,
4439,البياع : موجود عندي بنطالون بلبس 100 زيك .,,,,,,,
4440,المشهد ا لاخير :,,,,,,,
4441,قاعة محكمة,,,,,,,
4442,1 - احد رجال اللجنة ممسكا شاب والى القاضي,,,,,,,
4443,ابو هشام : سيدي هذا مسكناه قاص قصة كرستيانو,,,,,,,
4444,القاضي : كمان مدريدي ولا ? قصة كرستيانو 6 اشهر,,,,,,,
4445,2 - شاب اخر,,,,,,,
4446,ابو هشام : سيدي هذا مسقع قاص قصة تامر حسني,,,,,,,
4447,"القاضي : ما ابيخك , مش لاقي غير تقلد هالمسقع , سنة , والها قصة شفيق جلال ع جنب",,,,,,,
4448,3 - شاب اخر ولكنه اصلع,,,,,,,
4449,"ابو هشام : سيدي هذا مش منطبقة عليه ولا قصة كيف نتعامل معاه , تهنا ?",,,,,,,
4450,القاضي وابو هشام باهتين ينظرون الى الاصلع,,,,,,,
4451,القاضي : هاذي ما اجتش في بالنا .,,,,,,,
4452,"مدرسة علياء المهدي",,,,,,,
4453,"منزل ( يجلس كريم مع صديقه عوض وشربون قهوه , عوض معه لابتوب ويعمل عليه )",,,,,,,
4454,"كريم : انا مش اخونجي ولا علماني ولا سلفي ولا شيوعي , انا انسان وعندي فكر , بس بحكي محدش بسمع , ولعلمك الي 8 سنين مخلص متخرج من الجامعه وفش شغل اضربني بالحيط برن انا مش مشكله الموضوع اكبر .",,,,,,,
4455,"القوميه العربيه وين ? في طبخه بنسكتش عليها من تونس الخضراء لشام صلاح الدين , ومن مصر ام الدنيا للعراق بلد النواس في مشكله .",,,,,,,
4456,بحكي مع حالي انا ?,,,,,,,
4457,عوض : عليا منزله صور جديده .,,,,,,,
4458,كريم : انيه عليا ?,,,,,,,
4459,عوض : عليا المهدي شلحت كمان مره ضد الدستور ! اسكت . . . . قبلها كانت شالحه مع الثوره بس صور التشليح ضد الدستور احلى كتير .,,,,,,,
4460,"كريم : هات فرجيني . ( ينظر الى شاشة اللابتوب ) شو هاضا . شو هاضا . فرجيني صورها تعات الثوره . . . هادا صاحبها حامل جيتار , شكلهم سهرانين سهره اخت شلن .",,,,,,,
4461,عوض : لسا في صوره الها مش لابسه ولا اشي بس كعب احمر .,,,,,,,
4462,كريم : بس كعب فرجيني وين كاينه غايبه عني هادي .,,,,,,,
4463,"عوض : شوف عليها 3 مليون مشاهد , وعندها مدونه مذكرات ثائره . . . . اسمع البنت نشيطه .",,,,,,,
4464,كريم : حسب منا شايف البنت نشيطه جدا جدا . . طيب لما شلحت اثرت على قرار مرسي ?,,,,,,,
4465,"عوض : ولا يازلمه لما عرف انها شلحت ضد الدستور عمل استفتاء . . . . اخدت لجوء ع السويد وصارت تشلح من برا وصار عندها جروب شليحات , هادي حريه شخصيه البنت وصلت لهدفها .",,,,,,,
4466,"كريم : الهدف واضح , البنت نشيطه جدا .",,,,,,,
4467,"عوض : هلا انت بدل ماكل يوم مستلمني وبتعطيني نس المحاضره , قوميه عربيه ومصر ام الدنيا وتونس الخضرا . . . . اشلح بعديها الكل بصير يسمعلك .",,,,,,,
4468,"كريم : عشانها بنت الناس بتتفرج , انا اذا شلحت على شو بدهم يتفرجو .",,,,,,,
4469,"عوض : هي الضربه , عمرك شفت شاب شلح وصور حاله ? منيموم بتوخد لجوء ع النرويج .",,,,,,,
4470,المشهد الثاني,,,,,,,
4471,"( في حديقة بيت , عوض يحمل كاميرا ويصور كريم عريان )",,,,,,,
4472,"عوض : تعال على جنب شوي , بدي ابين وراك خضار مش حلو يطلع حيط .",,,,,,,
